address,weight
0xc9283bbd79b016230838e57ce19e6aca12dd2c0d,10
0x85ac9e682995ebebde8ff107fbbbfe7c40992e4a,10
0x3d1df1a816577a62db61281f673c4f43ae063490,10
0x1c9e5aba9bce815ed3bb7d9455931b84c56d5114,10
0xd6e371526cdaee04cd8af225d42e37bc14688d9e,10
0x839395e20bbb182fa440d08f850e6c7a8f6f0780,10
0x5bfd96e1a7d2f597cc1a602d89fc9fca61207e09,10
0x357b7e9acd156c0f930b75c6ae6a42f3d9173042,10
0x0aba55c93cf7292f71067b0ba0d8b464592895ca,10
0x0eabffd8ce94ab2387fc44ba32642af0c58af433,10
0x370ceca4fc1287ed99924bba76259f6c771a6022,10
0x6dc43be93a8b5fd37dc16f24872babc6da5e5e3e,10
0x66b1de0f14a0ce971f7f248415063d44caf19398,10
0xffc380fd196440e53ab0ad9f4504aa3e7f3c9b97,10
0xffadc07f1bfb127f4312e8652fe94ab0c771b54d,10
0xf754eee52ae08568201c56f51ba985638edae1c4,10
0xf053adb5d6310219f84b5792db23a4fed3c25d57,10
0xea9e8bd43c6bf63981d95e4aeb1deb8405fb3efe,10
0xe5cd62ac8d2ca2a62a04958f07dd239c1ffe1a9e,10
0xe50c27dd2c9bbc80a3c1f396f25252b663382905,10
0xe04885c3f1419c6e8495c33bdcf5f8387cd88846,10
0xe04243d4de64793420e613fa13f12efff42aca05,10
0xdff1a9df8f152181614c5bfe930b841487228fa3,10
0xd26a3f686d43f2a62ba9eae2ff77e9f516d945b9,10
0xcb42ac441fcade3935243ea118701f39aa004486,10
0xc6b0a4c5ba85d082ecd4fb05fbf63eb92ac1083a,10
0xc53f9e67d8d2593bf976d4c0953e9f0ac35bd51f,10
0xbfa663d95f32ab88d01de891e9bde0f8ba8662ec,10
0xbaf6e57a3940898fd21076b139d4ab231dcbbc5f,10
0xb98ec0012fba5de02ab506782862a63a7945ee9c,10
0xb64943f4f26d837ceeac96cae86d1bab23a3414d,10
0xb53b0255895c4f9e3a185e484e5b674bccfbc076,10
0xb2d60143097b4f992bfbe955a22dbb2acd9a8eab,10
0xaa01dec5307cf17f20881a3286dcaa062578cea7,10
0xa8bf16be6829d8eb167b62e11517cd01623d7ec6,10
0xa84944735b66e957fe385567dcc85975022fe68a,10
0xa7499aa6464c078eeb940da2fc95c6acd010c3cc,10
0xa2bf1b0a7e079767b4701b5a1d9d5700eb42d1d1,10
0x8c4c44fd06f7f98f08bf6a9ca156cec9ee1f31f8,10
0x83ab8e31df35aa3281d630529c6f4bf5ac7f7abf,10
0x73dd61e593b827f1a36d3324260a8e62e47196fe,10
0x7136fbddd4dffa2369a9283b6e90a040318011ca,10
0x68d36dcbdd7bbf206e27134f28103abe7cf972df,10
0x60c38e6f5735ee81240e3a9857147e9438b01ba0,10
0x5bb3e1774923b75ecb804e2559149bbd2a39a414,10
0x4d31d0297174ec3fd689d9544efc15e851e443eb,10
0x476547d8472407cb05acc4b3b8a5431871d0d072,10
0x4444444477eb5fe6d1d42e98e97d9c4c03a57f99,10
0x3e0cf03f718520f30300266dcf4db50ba12d3331,10
0x3d97da320ed3d3aee33559b643339571a8abe6e9,10
0x2566190503393b80bded55228c61a175f40e4d42,10
0x1289f94bcc60ed9f894ab9d5a54c21b3d4b3f2da,10
0x0bf4c238a25b66cd869331a692dfd0322708d7fb,10
0x007bc558d547ada9813bf148510988262f510c4e,10
0xce7298e5ef1ae8af0573edc2ebd03ab0f837e214,10
0x9492510bbcb93b6992d8b7bb67888558e12dcac4,10
0x7e225a2a269f7af1c884b20f2ba30e8c6573edff,10
0x2d407ddb06311396fe14d4b49da5f0471447d45c,10
0xc7f459c7edcf9333d223bd1c346f46819403ca06,10
0x82a8439ba037f88bc73c4ccf55292e158a67f125,10
0x58f123bd4261ea25955b362be57d89f4b6e7110a,10
0x119ebc037f052da7fd89ebf124c11c7b652f8438,10
0x01f10495f16c0e85c26121a891dd92ff3bd02da8,10
0xba14ce92a3a46a56f52105941eb9af2d20ece605,10
0x1c0aa8ccd568d90d61659f060d1bfb1e6f855a20,10
0xafd5f60aa8eb4f488eaa0ef98c1c5b0645d9a0a0,10
0x5f350bf5fee8e254d6077f8661e9c7b83a30364e,10
0x1dac51886d5b461fccc784ad3813a5969dd42e6f,10
0x187089b33e5812310ed32a57f53b3fad0383a19d,10
0xa15ca74e65bf72730811abf95163e89ad9b9dff6,10
0x93f3f612a525a59523e91cc5552f718df9fc0746,10
0x8f942eced007bd3976927b7958b50df126feecb5,10
0xffd1ac3e8818adcbe5c597ea076e8d3210b45df5,10
0xfab3b4be0a78c586cdb999258ddd7dc799d433d2,10
0xf7f189082878846c11a94ddac51c41afc7a7c772,10
0xdbf14da8949d157b57acb79f6eee62412b210900,10
0xd3e9d60e4e4de615124d5239219f32946d10151d,10
0xcf88fa6ee6d111b04be9b06ef6fad6bd6691b88c,10
0xc3de23dc565df629f1422f7db0e5504d21f4fd65,10
0xc2013c235cf746a8164747e25254c7b538864e10,10
0xbfdb50dc66c8df9fd9688d8fe5a0c34126427645,10
0xbfc7cae0fad9b346270ae8fde24827d2d779ef07,10
0xbc79c7139c87df965f0f4c24747f326d1864c5af,10
0xa64fc17b157aaa50ac9a8341bab72d4647d0f1a7,10
0xa5b01658e0738aac3588ac5414cd1c955d92ed55,10
0xa3564677fc4907a15c9a7eae1dbc1ae9ac57b8e1,10
0x9ac9c636404c8d46d9eb966d7179983ba5a3941a,10
0x8b3765eda5207fb21690874b722ae276b96260e0,10
0x818ff73a5d881c27a945be944973156c01141232,10
0x775af9b7c214fe8792ab5f5da61a8708591d517e,10
0x73f19c4e5ffc335932afebf382def646f600e64a,10
0x6b817156a65615f01949eae47cc66f2a1f2f2e7d,10
0x632889068e25630f5c928681e8529ee255d8cd52,10
0x5b93ff82faaf241c15997ea3975419dddd8362c5,10
0x57db4c6e862e4144ff48b67732d2ccb5af9de14c,10
0x54becc7560a7be76d72ed76a1f5fee6c5a2a7ab6,10
0x4f0a1940de411285ad0455a7f40c81b5e0bc8492,10
0x4e6fbdb11e8746a3fd7a8a919ea04c476b6781a0,10
0x2b47c57a4c9fc1649b43500f4c0cda6cf29be278,10
0x1df428833f2c9fb1ef098754e5d710432450d706,10
0x15c6ac4cf1b5e49c44332fb0a1043ccab19db80a,10
0x15303ff0d49b2bcf48d076896093e745a8ae6658,10
0x10d6d2e343281d388291a3e02f3293aaeda67178,10
0x0fa21edecefd2c8d559430bcedcc4c0672afbbab,10
0x0115f5ce3f986a35b1edb6f2c3815cebb2461e70,10
