address,weight
0x721931508df2764fd4f70c53da646cb8aed16ace,10
0x442dccee68425828c106a3662014b4f131e3bd9b,10
0xe4446d52e2bdb3e31470643ab1753a4c2aeee3ea,10
0xcb0a0107419f9aca86e793f0808afc2e4ff490ef,10
0x0abb75f676d0c131c04324dd98150a39213edd41,10
0x92670678b2bb060e0e83fede02cb12b86c2ba932,10
0xd88d4f99adc42a57e5949c94fdd984f43811f344,10
0x720a4fab08cb746fc90e88d1924a98104c0822cf,10
0xeab37b9b0b3ff2d24e70bcf7b15ff574b410c4d5,10
0x05e059a4020e9743c3262ddb01908159500f3b81,10
0xebe1a48ccefded364620a4453c3ba16ca6c40847,10
0x83a45aa8a976fb20e8c91b00223548d27605e70a,10
0x9c707eb8005793b4f65d7842379dfc2cce27ae45,10
0x1beb5498f4d8206febdbf9615df0efb51c927d55,10
0x4423c99751a4713edd2a6a646c1cbc21fdf33898,10
0x0d08ad2ab7893c04ecb460cbb6822b11c9e8904a,10
0xfeafad2a1e88c1e54a27f460ea72b60259e41285,10
0xb104371d5a2680fb0d47ea9a3aa2348392454186,10
0xe010b3bcbb3d077a82985194800227914393360a,10
0xf3a601c6da48c4bc9fa61d6e8b95aa457a55b9a1,10
0xd6286c2f9e332cbebf89f8903bdc1143e7eb9f0e,10
0x44ec8697caf9154ddaf32199b328da2a48551b48,10
0xd5a9c4a92dde274e126f82b215fccb511147cd8e,10
0xdef4ed6e5aa0aea70503c91f12587a06ddc1e60f,10
0xe25fe1970f621eab5b518e6a552bab3d32aa71f5,10
0x7c00c9f0e7aed440c0c730a9bd9ee4f49de20d5c,10
0xf957a0d48ffda04d80e829f92ca0b5199d908349,10
0x0ec96a740867ae9cca6c5d506e260ab76cd36708,10
0xf310fc4a89cd27c8677f8a0f422e70b1db6f76e3,10
0x04613b96e9fc6b40bc795fff0bb5631c150ea5cb,10
0x23819f5596942e3098e1f924445eabcc79f7a40b,10
0x1c53889fea48e2cd289dce95c9932ce049750c95,10
0xbfb3e090ecbb84c7436c31dfeae08a94fdaa4d14,10
0x8dbbca57ea56290efa14d835bbfd34faf1d89753,10
0x7500af1f7f829fa7a7fe4492e66b5bff5c05f3e1,10
0xce3730b98c60a594466a0e6cb057162c36954024,10
0xe22c1d3b82b028eb0ddf481f64df9a077c25278e,10
0xa72e7840622612136c08b03cd84b331e7b35b7cb,10
0x09238a2aa20600e9773990677d17fef91e688523,10
0x97525127804cd15f6990570f881fb987e91ac52f,10
0x549e1eb7b4de1f310583319f3ade374a3b5a9ff6,10
0x97916e27632ec5f1f4c549ba7bf4c8850344a32b,10
0x34e2cb7513a50b19f450a067ed5230a86c13a2e9,10
0x33dd6632ed8a08ae8c6b931edfcba8866478cc37,10
0xbfde72db7a791b4b0c05ffbd823e64bb338215f3,10
0x74a69df3adc7235392374f728601e49807de4b30,10
0x86a41524cb61edd8b115a72ad9735f8068996688,10
0x519064aadb6b2db7dd5476db42011e7a37772d6d,10
0x2d31c84e012bdb1cb43304fdfdc78f59ca064b85,10
0x7abaf9ec17b49037d8159e5d6a8632adf2f0e1b1,10
0x340dc2e57d64e4f8a7010eb347fd1ca1b18bf935,10
0x99da35c6152378d25e1657784e193483e14f10e2,10
0x1ad60130a2528c6f73a8c6e50758532949627dfd,10
0x5a48c7279eb19817b868d7dad4b09caaf71a3c3f,10
0x16205a6048b6af17f1ac1a009bbf2ed9289e6921,10
0xb00b18b3bf6ecc43e6235ee69424d4a220437a4d,10
0xe36e13e60537a6942de1169e51c1dae5167b1661,10
0x575c66d910cae8f966781375901f39c637ab356c,10
0xdb65cf0fc3f831c222f95fb965cabf6d4ed940d2,10
0xc4eeb8020e539c70ecbd6464f7db3fe61de91986,10
0x0689587841a298677d80971ae2dd9e9bbfd333f7,10
0x000000000000000000000000000000000000dead,10
0xc78ebf0eb5b008605eeabdb6a07584fe23ab75e6,10
0x087a1947768e5b1d0ab8aca3dcfd879d029e80a1,10
0x907a0e4ebe7effcddaef64d79c085ee864f7855d,10
0x51047ac8977d0dd35f3e1f35d75ddf81b8989f3d,10
0xbb46c6e4d8a59520fbb11638c2d1228cc65f5a6c,10
0x31c679c7c37e9cfcc3edd5a2d79881efd6cc7739,10
0x1ac796e39b2b0230f6e200cb92be9693fadd2627,10
0xaa0dee58a36b72c774317eb5f71afb2a04c85527,10
0x0485102ac39cb10314e01d0aad367394bfff2fe4,10
0xa44262dceafe3ea335a9cdfb2902b3c30f039acc,10
0x8c4211734b6883f8d7f13e26913c8ceb0f84b0d7,10
0x47ea0ab486f9d00f16d9f248e3388586e061f7f8,10
0x11918a9a1cd1abe8e302a8ab8e6f2068f85fc5ea,10
0xdeb90497ccd2e8af0c3bb792edd708b2b5f802d5,10
0xafaa3924ab08b5337f97b54d0206e45fcbba46c2,10
0xc7e8cede3d6bcb7dc279e000bbcb26dafd5b3b18,10
0xfa893e0326bc79aa30d72d64359e784770376d90,10
0x738df6bfd711d04416daa15b10e309fdf5dd5945,10
0xbd1bacf2b3e24c3d99fa9261af40da2548824fe8,10
0x2638ff4bdbbba6930a014b84e848ad3f70253bd8,10
0x29b3340f6c8e292a65ab5067632fe7e65fcb7b12,10
0x2a5f1c45f0b8185a90bb0fac999c66f8c8b8a4ef,10
0x24435205eaf97df22b6f2a2463ba039497596ba4,10
0xd06dbe78df3a2c8ee7c1acb25387a8d2262e7275,10
0xabe326f74ebb70343bc8e381bc7963cfcd9f686b,10
0xc4b57ce643bcfaeff739b71f27b45059df992398,10
0x813ec5facf289bd41365a8f1c9038a1228e95201,10
0x32ced2d723e44dfbdea3362f4901cd95f9b9f191,10
0xe249def30181218fd7616464abc56d0bcf57529b,10
0x308bff328370fc4a9683ab9fcd79a21be6dc5ee4,10
0xa87ada87076ec668491d4423525ed82768cecd6f,10
0x63244b5f1ebcb999ea012da652dffee6653bf8f5,10
0xb65595af8515088c5e070e8561985680249fcad2,10
0x43cd5f97a32ae655447c5d70fde2612ed2e492f1,10
0x36ed2d75a82e180e0871456b15c239b73b4ee9f4,10
0xab4787b17bfb2004c4b074ea64871dfa238bd50c,10
0x8fe5bf74e5afbc3d8d0dc3bd8a45dbc78b40d1ba,10
0xe2b1081dc27703f36b444665254b0bda0ee9ed27,10
0x5c5c5f2a1bdd5050ab8eed7df977251007745d8b,10
0x6f54da6deb02df13d820cab6d57a1c26897e1640,10
0x7675291453daf025cef152bef7296d4ef9d72514,10
