address,weight
0xe7079eec020ddfc3f1c0abe1d946c55e6ed30eb3,10
0x32ab4262df2c10ccc199f5f8e7332ed507ef3ea5,10
0x8bb37fb0f0462bb3fc8995cf17721f8e4a399629,10
0x2d891ed45c4c3eab978513df4b92a35cf131d2e2,10
0x175b49d39c059d764b4d268e66822eb420f46db9,10
0x4bbb41f61fffc1bbe65a2aa192c65281e16ea758,10
0x7c00c9f0e7aed440c0c730a9bd9ee4f49de20d5c,10
0xbd4eb0295468c80725017f74113f5aebbd6e8d12,10
0x1fb11840d982a5bb02e1154804cfc9a96af1db83,10
0x99710eeada6dac635407c9c4a741be1096e46558,10
0xa117ce439b701db01e37fee4e2dc78414d6846db,10
0x937271124746682e19bdd13ae3fb4801c6ca221d,10
0xab48edd90bdf367d326d827758bacd2460c59d17,10
0x9f0574a5f28779a1a682cfe4bbd090ee058d07aa,10
0x9af481276b075e036bc23e887a8bd275e69ef74c,10
0x7b511800a8d8e7de24dd19de3103081824b6f41d,10
0x48778011be66236f8e7fb9933496167852004668,10
0x274af2158e20afabd0524bd01140748edb1eb47e,10
0x3390a73ad9d40f7a2f4b5e5deaf10be88bcde0d7,10
0x33debb5ee65549ffa71116957da6db17a9d8fe57,10
0x7374fc9e5aa8baee2a1e36ca751b85500d4603db,10
0x63009ae2bad374c3adaca32c220f704581363af4,10
0x1efed205caede27da1135cd37a4192861a51100e,10
0xeaa6be7869506148b97bf76c844b6b3b51951840,10
0xabef9f79b1749e0971cd80b880c4317c81e22ec3,10
0xffffc32855b2620c86f413065af8c58ec68d474d,10
0xd387a6e4e84a6c86bd90c158c6028a58cc8ac459,10
0x30a189710f75c6b60b96081f12b288abededa260,10
0xeeda0194e61ebdcf1f993bfeea233be0b96375eb,10
0x4c7bedfa26c744e6bd61cbdf86f3fc4a76dca073,10
0x568f888e808621bde2f8f6511bfcf952732ae70c,10
0x76ac6b8eedbb634261e9fa4bf25152a09e1eb90e,10
0xdc546f477f273bcf327297bf4adcb671b5f20be1,10
0x2999377cd7a7b5fc9fd61db33610c891602ce037,10
0x6f35b0cfc58eb1e21eef8a439bbb0ce4c929d32a,10
0x09d390e78faa3eca8c6e3c0bb3c6cbcaf679a44c,10
0xf3860788d1597cecf938424baabe976fac87dc26,10
0x1c90d76468176a0caa4baf141677f253f73c83c2,10
0x081e92f8b195999d71b8c88d042da75f8be8ed9f,10
0x8985edfd4c058a6d321d00ae63d94f6a836354c4,10
0x00668bd79ede077b99bbe1c4db59418bc333d4cf,10
0xb476a9ea9376b04972b40b40a4ca91d3e5f964a7,10
0x13816f65ba8195768e6825eb774fd3c6a05a0ac8,10
0x78f0269f5b1ca914c8c58993f41181f89e212b27,10
0x968b61557a99b23e62be4adb77d26d7f21a4cca5,10
0x733778e0392c94fe3aae612873dae8136cca053e,10
0xa8e162b7d258160f973449c2532234c361586dd4,10
0xe59d87e5298ac2fb24c2fc55d256cb8fcb696238,10
0xd0c877b474cd51959931a7f70d7a6c60f50cdae7,10
0x66e5761a2103d7d3537d6ac45570a0a9831c7f7a,10
0x5ab52e17133a2d545b806a468b47650b077985dc,10
0xd2af803ad747ea12acf5ae468056703ae48785b5,10
0x9cdf4af6c70d6bd68332b2df29011df6e5d3e5ba,10
0x959112b5a6261447080a8bfa78e9505576b9f85e,10
0x74ce52802956ac3e83479998fcb98e8436eee089,10
0xcf4cdb210fa215f0040549ce4b4a0640733fca24,10
0xb76ef15d54bc3ff8eab15385168e7fff45d45bf1,10
0x6d54ce2652a9a544b97352ff711a0598169b989f,10
0xfad0ea578c6c63fe495dc0ef9cf73fc2c69e1f47,10
0x40a628d16be2ba6956f60402b17f52e8bfe32497,10
0x39188feab56e9cfd99ea045a6c62aa7b880a51a9,10
0x1ff2875cd548eeae6d22f26bae2d72a50fd143c7,10
0xe1bdff947510a8e9623cf7f3c6cf6fe5e37c16b8,10
0x4a973ac62d848211ab0bf1e20e7c79ff414ca948,10
0x1689b564814db5f1c7abd74129771d282e2d652b,10
0x114f4e37d58da1d53f2f43cca7606d2d2884131f,10
0x8e469eecf2720b52a89fbd5cb28d67e80e040b34,10
0x00a839de7922491683f547a67795204763ff8237,10
0x303052148a78a692d7aa89bad454f3e91785488d,10
0xe40a2a4c6dfc11f40f2bee39a3785f2c33c1d33b,10
0x92fab452e2f14c7730f79031906e06326c916946,10
0xa752caf7592062ad2a162cbe437a5e7955f595ca,10
0x994d6ea5a9ccb836d1354947d4697ed3157e48fd,10
0x9f7064dfe6ca5856b3afd7a3b3974686a35bdab5,10
0x80924056d194b67b499b36100e63381a27838ded,10
0x20d5a37486b4fca7739fe20f54a6c4fdb95d0fad,10
0xf93f8c99b6367d0a7e46a5d743c6427dba4e3ed8,10
0x61987699055394c65355f2797d3e4e589f7fabf4,10
0x00a2ddfa736214563cea9aef5100f2e90c402918,10
0x187dad1e0dd5e599091c2ec88e89afb4cde4b7a3,10
0xb789221616c7be137f33d545758f5510591d725e,10
0xc3ced05096c6a3fc82988a95a6b86206b943ff97,10
0xced2662fe30d876bef52f219eeac67e2b328effc,10
0x740b2ea9b6c4b895d0b04c762509c0ddebf5c610,10
0x1def9bebe8cef5f1c0f5fc71f1f0c1312a273e15,10
0x75130a546c1e20801f2404865f072e587d5227fd,10
0xf25ad24b791e37e83f4dadfe212e0e9bb45a1f8b,10
0x81d2fa0c169447fd2d2d9c22527ee97786dff597,10
0x087cd25a3d58a8cc316303fabac1f89b079c20a8,10
0x0bc95f14395270a3c236ca1e15d77fb77b66c0a1,10
0x716eb921f3b346d2c5749b5380dc740d359055d7,10
0xe68705ee4f07365c31fb7927f7da89dfe710ec5b,10
0x378ff65cb9e9b83b86aa2534c9991e5b28f1ec92,10
0x5ab5844dd55ab73212d1527e4cf72fea884e39dd,10
0x31e99699bccde902afc7c4b6b23bb322b8459d22,10
0x2d05becee1dda9c7e96aaca1dd737daea537b500,10
0x22cf4e37e5e8b0e2020c152ec13d39e576901c4c,10
0xb2642bd041ff2c6c1f28a8b35c562b706be1c165,10
0x1c5eb68630ccd90c3152fb9dee3a1c2a7201631d,10
0x4090b585c6ba6f8d8cbd76aa805f28069c732ca3,10
0xc1d1b8d8adcb455fdf57cc82010e4866e4230432,10
0xfa893e0326bc79aa30d72d64359e784770376d90,10
0xb94bcc8f16dd9f1ff9e6bbce4371dd24aa9c2262,10
0x94de7e2c73529ebf3206aa3459e699fbcdfcd49b,10
0xbd2990dd4ded62520a6bf1fbc6e0da559221224b,10
0x7a44d904e5372f64db51436fcdf4024a8144c383,10
0xbc2a21a50d88e0a48b75c0a5516ae51bfa45ce6e,10
0x4908d0e639dfb59b010acac3e2cf681d7e554ca7,10
0xb72f37f5bc3efea93904883cd609b14fb13196b3,10
0xcd0b3ad54ff89f5aaf3497874b9f18a91b0889ae,10
0x9eec0b5bd8a48047f0dcc61e98b4b92951480f98,10
0xc5f6c034ce57fdced21a7d5d39b0ca5c60d998f2,10
0x1256e7992564ab22e332532472c916bd8d1e1ca7,10
0x05e06f2ec24c04737a08ee8c420a28cb0a3962fc,10
0x1d536b1173342bc743af5cbbfea92694e0d5ec5a,10
0xb53349160e38739b37e4bbfcf950ed26e26fcb41,10
0x9ae8912ea6562957043c8d048641aa9b450c397f,10
0xb30db235c948987487f9b2e67d65530c71fcdfdd,10
0x5445fceeb247a18a6198ab65c6329e8c70f6d4e7,10
0x8115afd8dffce5579381ad27524b6feeae917bef,10
0xaf5bdcfedad85f50eed8e9d3af0d24455b7c3d2e,10
0xf8797c56d27863c81240bf7f9d158519229397d5,10
0xea0ace700c4525543a143f01b1627003aafaec35,10
0xb6b3b7fe6daa7294a740f7d46e6c07194e143d09,10
0x2a3f7e5170ea8ca967f85f091ef84591f639e031,10
0xb78e3e8bd36b3228322d0a9d3271b5fbb7997fa3,10
0xbd9b7373aac15d9a93c810df3999343f4fe1ed88,10
0xb1e6e410e47ab975e485b3b23d52b4eb00f5a779,10
0x8aa2af9f71f91cf9659e570cce9a61438a549667,10
0xbde2822659845be354783ab838d5a30b2d7021d4,10
0xa20416801ac2eacf2372e825b4a90ef52490c2bb,10
0x1d6f2f0356b3defadf14b1a0f8a3dcda89367d68,10
0x5d4d0f312de9d57338787308a25d2959978aadf6,10
0xc4382e954372498012347a5f3ebe96b2a0f23cd7,10
0x490a4fdc7a1a35b5c2c3e9418dce793fce027bb2,10
0x38e3c92a543ed6c87eaed33bcba04b9d30291220,10
0x21d15d354de0dc27a0a79ec2871606ea78532052,10
0xf9c298545da80df7767c4e5a9296a071f13702b8,10
0xc5b17925d39275da5970ff6d7e8e04256a4252b7,10
0xe8161ab952e064ad0e3ef44b29ce8d2dce39d60d,10
0x3d1cf4a306c6ed3510c1699ab1d20106a14fb3ad,10
0x785874fcad624765f3eced2097694e3cb08983d8,10
0x080dc56f9a800e2a426f22098f4e65656e6a3e31,10
0x234e228a33b516500388ffae36034fa5bd2f668b,10
